Column1,index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
3450,25541,0,10,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.1016/j.envsoft.2022.105471,Environmental Modelling & Software
3451,25542,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2022.105460,Environmental Modelling & Software
3452,25547,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105495,Environmental Modelling & Software
3453,25551,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105507,Environmental Modelling & Software
3454,25555,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105436,Environmental Modelling & Software
3455,25562,37,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,11,2,1,0,0,1,0,0,0,0,0,10.1016/j.envsoft.2022.105447,Environmental Modelling & Software
3456,25565,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105448,Environmental Modelling & Software
3457,25566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,7,1,15,10.1016/j.envsoft.2022.105452,Environmental Modelling & Software
3458,25569,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,1,2,10.1016/j.envsoft.2022.105456,Environmental Modelling & Software
3459,25573,17,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,3,10.1016/j.envsoft.2022.105461,Environmental Modelling & Software
3460,25576,7,2,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,1,10.1016/j.envsoft.2022.105465,Environmental Modelling & Software
3461,25578,97,0,0,1,0,1,0,2,0,14,0,0,0,0,0,2,0,35,5,3,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2022.105403,Environmental Modelling & Software
3462,25579,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105424,Environmental Modelling & Software
3463,25581,7,44,0,3,7,0,1,0,0,1,1,53,0,0,0,0,0,31,17,0,0,39,0,0,0,0,0,33,10.1016/j.envsoft.2022.105396,Environmental Modelling & Software
3464,25582,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105410,Environmental Modelling & Software
3465,25586,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105404,Environmental Modelling & Software
3466,25588,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105411,Environmental Modelling & Software
3467,25593,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105400,Environmental Modelling & Software
3468,25594,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105387,Environmental Modelling & Software
3469,25596,76,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,27,1,1,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2022.105399,Environmental Modelling & Software
3470,25597,66,1,0,0,0,0,0,1,0,8,0,1,0,0,0,1,0,6,0,10,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2022.105366,Environmental Modelling & Software
3471,25598,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105402,Environmental Modelling & Software
3472,25603,2,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1,5,0,28,10.1016/j.envsoft.2022.105367,Environmental Modelling & Software
3473,25606,0,18,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1,1,0,0,10,0,0,1,0,0,15,10.1016/j.envsoft.2022.105371,Environmental Modelling & Software
3474,25609,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105380,Environmental Modelling & Software
3475,25613,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105343,Environmental Modelling & Software
3476,25614,4,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105337,Environmental Modelling & Software
3477,25615,10,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2022.105336,Environmental Modelling & Software
3478,25616,32,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21,3,0,0,9,0,0,0,0,0,0,10.1016/j.envsoft.2022.105335,Environmental Modelling & Software
3479,25619,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105356,Environmental Modelling & Software
3480,25621,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,5,10.1016/j.envsoft.2022.105354,Environmental Modelling & Software
3481,25626,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,0,10.1016/j.envsoft.2022.105311,Environmental Modelling & Software
3482,25630,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,14,10.1016/j.envsoft.2022.105361,Environmental Modelling & Software
3483,25632,31,15,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,22,5,0,0,5,0,0,0,0,0,0,10.1016/j.envsoft.2022.105327,Environmental Modelling & Software
3484,25633,51,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,1,0,0,1,0,0,0,0,1,0,10.1016/j.envsoft.2022.105329,Environmental Modelling & Software
3485,25635,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105307,Environmental Modelling & Software
3486,25637,55,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,47,1,0,0,6,0,0,0,0,0,0,10.1016/j.envsoft.2022.105295,Environmental Modelling & Software
3487,25639,25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,27,10.1016/j.envsoft.2022.105305,Environmental Modelling & Software
3488,25641,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105313,Environmental Modelling & Software
3489,25643,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2022.105315,Environmental Modelling & Software
3490,25644,2,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,6,8,5,10.1016/j.envsoft.2022.105330,Environmental Modelling & Software
3491,25648,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105324,Environmental Modelling & Software
3492,25654,52,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105321,Environmental Modelling & Software
3493,25655,17,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,4,0,2,9,0,0,0,0,1,10.1016/j.envsoft.2022.105306,Environmental Modelling & Software
3494,25658,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105326,Environmental Modelling & Software
3495,25660,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10.1016/j.envsoft.2021.105243,Environmental Modelling & Software
3496,25661,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,10.1016/j.envsoft.2021.105254,Environmental Modelling & Software
3497,25662,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,10.1016/j.envsoft.2021.105259,Environmental Modelling & Software
3498,25664,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105275,Environmental Modelling & Software
3499,25665,34,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105272,Environmental Modelling & Software
3500,25666,1,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,8,0,0,0,0,16,3,10.1016/j.envsoft.2021.105280,Environmental Modelling & Software
3501,25667,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105269,Environmental Modelling & Software
3502,25671,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105281,Environmental Modelling & Software
3503,25672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,10.1016/j.envsoft.2021.105286,Environmental Modelling & Software
3504,25673,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105287,Environmental Modelling & Software
3505,25674,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105270,Environmental Modelling & Software
3506,25681,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105274,Environmental Modelling & Software
3507,25685,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.1016/j.envsoft.2021.105233,Environmental Modelling & Software
3508,25690,77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105241,Environmental Modelling & Software
3509,25691,6,16,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,23,1,1,1,1,0,0,0,0,0,8,10.1016/j.envsoft.2021.105235,Environmental Modelling & Software
3510,25694,1,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,10.1016/j.envsoft.2021.105255,Environmental Modelling & Software
3511,25697,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10.1016/j.envsoft.2021.105250,Environmental Modelling & Software
3512,25698,0,7,0,1,0,0,0,0,0,1,1,6,0,0,0,0,0,9,5,0,0,0,0,0,1,0,0,1,10.1016/j.envsoft.2021.105230,Environmental Modelling & Software
3513,25699,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105228,Environmental Modelling & Software
3514,25701,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2021.105258,Environmental Modelling & Software
3515,25707,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105222,Environmental Modelling & Software
3516,25709,0,4,0,0,2,2,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,10.1016/j.envsoft.2021.105227,Environmental Modelling & Software
3517,25711,20,13,42,0,0,0,1,0,0,0,0,5,0,0,0,0,9,7,0,0,0,0,0,0,0,1,3,9,10.1016/j.envsoft.2021.105231,Environmental Modelling & Software
3518,25712,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105226,Environmental Modelling & Software
3519,25716,0,8,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,6,9,19,10.1016/j.envsoft.2021.105174,Environmental Modelling & Software
3520,25717,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2021.105158,Environmental Modelling & Software
3521,25720,18,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,5,10.1016/j.envsoft.2021.105179,Environmental Modelling & Software
3522,25727,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105200,Environmental Modelling & Software
3523,25730,6,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,10.1016/j.envsoft.2021.105181,Environmental Modelling & Software
3524,25734,73,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105203,Environmental Modelling & Software
3525,25735,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105208,Environmental Modelling & Software
3526,25738,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,4,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2021.105207,Environmental Modelling & Software
3527,25739,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.envsoft.2021.105168,Environmental Modelling & Software
3528,25741,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105189,Environmental Modelling & Software
3529,25746,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105119,Environmental Modelling & Software
3530,25747,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10.1016/j.envsoft.2021.105133,Environmental Modelling & Software
3531,25748,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105127,Environmental Modelling & Software
3532,25751,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105136,Environmental Modelling & Software
3533,25752,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105135,Environmental Modelling & Software
3534,25758,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105139,Environmental Modelling & Software
3535,25761,5,35,0,8,0,17,3,0,0,3,2,33,0,0,0,0,0,1,0,0,0,9,0,0,0,1,2,9,10.1016/j.envsoft.2021.105137,Environmental Modelling & Software
3536,25762,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,15,10.1016/j.envsoft.2021.105160,Environmental Modelling & Software
3537,25765,56,9,0,0,0,0,1,4,0,0,0,3,1,0,0,4,0,35,0,3,1,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105159,Environmental Modelling & Software
3538,25772,28,55,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,31,1,0,0,4,0,0,0,0,3,2,10.1016/j.envsoft.2021.105173,Environmental Modelling & Software
3539,25773,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105170,Environmental Modelling & Software
3540,25777,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2021.105083,Environmental Modelling & Software
3541,25778,32,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,10,0,1,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2021.105084,Environmental Modelling & Software
3542,25784,18,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,10.1016/j.envsoft.2021.105108,Environmental Modelling & Software
3543,25788,9,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2021.105096,Environmental Modelling & Software
3544,25792,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105094,Environmental Modelling & Software
3545,25793,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,9,10.1016/j.envsoft.2021.105092,Environmental Modelling & Software
3546,25795,1,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105113,Environmental Modelling & Software
3547,25799,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105126,Environmental Modelling & Software
3548,25801,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105123,Environmental Modelling & Software
3549,25802,54,2,0,0,0,3,0,2,0,0,0,2,0,0,0,2,0,15,4,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105122,Environmental Modelling & Software
3550,25803,4,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,0,1,1,0,33,10.1016/j.envsoft.2021.105128,Environmental Modelling & Software
3551,25805,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2021.105117,Environmental Modelling & Software
3552,25806,6,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,5,0,0,0,0,0,2,0,2,31,10.1016/j.envsoft.2021.105104,Environmental Modelling & Software
3553,25811,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105075,Environmental Modelling & Software
3554,25815,48,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,8,0,0,0,1,0,0,10.1016/j.envsoft.2021.105066,Environmental Modelling & Software
3555,25819,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105048,Environmental Modelling & Software
3556,25820,0,13,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,4,0,6,30,10.1016/j.envsoft.2021.105049,Environmental Modelling & Software
3557,25824,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,10.1016/j.envsoft.2021.105052,Environmental Modelling & Software
3558,25829,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105069,Environmental Modelling & Software
3559,25830,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105057,Environmental Modelling & Software
3560,25832,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105005,Environmental Modelling & Software
3561,25834,20,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.104992,Environmental Modelling & Software
3562,25836,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,4,10.1016/j.envsoft.2021.105030,Environmental Modelling & Software
3563,25837,9,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,10.1016/j.envsoft.2021.105033,Environmental Modelling & Software
3564,25842,12,2,0,0,0,0,1,27,0,0,0,1,0,0,0,1,0,13,0,18,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2021.105044,Environmental Modelling & Software
3565,25844,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,20,10.1016/j.envsoft.2021.105045,Environmental Modelling & Software
3566,25846,14,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,0,7,1,0,1,1,0,0,0,2,0,0,10.1016/j.envsoft.2021.105031,Environmental Modelling & Software
3567,25847,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,8,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104996,Environmental Modelling & Software
3568,25852,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104995,Environmental Modelling & Software
3569,25854,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2021.105001,Environmental Modelling & Software
3570,25856,0,9,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2021.104993,Environmental Modelling & Software
3571,25857,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105002,Environmental Modelling & Software
3572,25858,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105024,Environmental Modelling & Software
3573,25861,11,0,0,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.envsoft.2021.105028,Environmental Modelling & Software
3574,25865,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105006,Environmental Modelling & Software
3575,25869,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104979,Environmental Modelling & Software
3576,25872,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.104982,Environmental Modelling & Software
3577,25875,2,6,0,1,0,6,1,0,0,0,1,20,0,0,0,0,0,12,2,0,0,12,0,0,0,0,0,11,10.1016/j.envsoft.2021.104976,Environmental Modelling & Software
3578,25876,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104961,Environmental Modelling & Software
3579,25877,36,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,14,2,1,1,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104954,Environmental Modelling & Software
3580,25884,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104975,Environmental Modelling & Software
3581,25890,7,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104949,Environmental Modelling & Software
3582,25891,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104948,Environmental Modelling & Software
3583,25893,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.1016/j.envsoft.2020.104950,Environmental Modelling & Software
3584,25895,11,14,0,5,2,0,0,0,0,3,3,11,0,0,0,0,0,1,2,0,0,9,0,0,0,0,3,0,10.1016/j.envsoft.2020.104955,Environmental Modelling & Software
3585,25908,11,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.1016/j.envsoft.2020.104897,Environmental Modelling & Software
3586,25909,0,8,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,3,1,0,0,1,0,0,0,2,1,5,10.1016/j.envsoft.2020.104888,Environmental Modelling & Software
3587,25912,0,12,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,52,10.1016/j.envsoft.2020.104908,Environmental Modelling & Software
3588,25914,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104907,Environmental Modelling & Software
3589,25918,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104910,Environmental Modelling & Software
3590,25922,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104927,Environmental Modelling & Software
3591,25927,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2020.104856,Environmental Modelling & Software
3592,25930,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.1016/j.envsoft.2020.104753,Environmental Modelling & Software
3593,25931,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104754,Environmental Modelling & Software
3594,25932,30,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2020.104758,Environmental Modelling & Software
3595,25933,30,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104751,Environmental Modelling & Software
3596,25934,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104803,Environmental Modelling & Software
3597,25935,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2020.104757,Environmental Modelling & Software
3598,25936,1,23,0,10,0,0,0,0,0,2,1,28,0,0,0,0,0,9,3,0,0,11,1,0,1,0,10,36,10.1016/j.envsoft.2020.104832,Environmental Modelling & Software
