index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
21413,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107960,Ocean Engineering
21427,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107884,Ocean Engineering
21437,29,5,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107922,Ocean Engineering
21440,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,0,1,10.1016/j.oceaneng.2020.108001,Ocean Engineering
21444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107988,Ocean Engineering
21448,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107995,Ocean Engineering
21458,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108031,Ocean Engineering
21461,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108090,Ocean Engineering
21465,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107862,Ocean Engineering
21485,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107672,Ocean Engineering
21486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107610,Ocean Engineering
21491,19,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108073,Ocean Engineering
21496,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107920,Ocean Engineering
21498,34,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108089,Ocean Engineering
21505,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108053,Ocean Engineering
21511,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107994,Ocean Engineering
21514,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107859,Ocean Engineering
21524,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107706,Ocean Engineering
21545,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2020.107812,Ocean Engineering
21563,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107917,Ocean Engineering
21572,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107887,Ocean Engineering
21579,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107782,Ocean Engineering
21592,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107623,Ocean Engineering
21602,0,2,0,1,0,14,5,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,1,2,0,0,10.1016/j.oceaneng.2020.107773,Ocean Engineering
21611,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107793,Ocean Engineering
21612,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107563,Ocean Engineering
21615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107848,Ocean Engineering
21624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107768,Ocean Engineering
21635,42,7,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107636,Ocean Engineering
21644,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107681,Ocean Engineering
21650,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107719,Ocean Engineering
21655,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107771,Ocean Engineering
21656,32,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107774,Ocean Engineering
21660,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107761,Ocean Engineering
21662,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107777,Ocean Engineering
21669,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107839,Ocean Engineering
21671,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107769,Ocean Engineering
21700,6,13,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107730,Ocean Engineering
21707,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107526,Ocean Engineering
21711,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6,0,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107548,Ocean Engineering
21722,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107566,Ocean Engineering
21740,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107360,Ocean Engineering
21750,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107570,Ocean Engineering
21752,0,0,0,0,16,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2020.107502,Ocean Engineering
21769,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107329,Ocean Engineering
21785,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107489,Ocean Engineering
21787,23,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107476,Ocean Engineering
21794,49,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40,4,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107478,Ocean Engineering
21798,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107522,Ocean Engineering
21802,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2020.107471,Ocean Engineering
21810,36,8,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,0,4,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107423,Ocean Engineering
21812,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107408,Ocean Engineering
21815,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107403,Ocean Engineering
21821,20,8,0,89,0,0,0,0,0,0,0,6,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107383,Ocean Engineering
21825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,15,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107385,Ocean Engineering
21829,47,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107424,Ocean Engineering
21834,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107397,Ocean Engineering
21838,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107388,Ocean Engineering
21839,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107380,Ocean Engineering
21844,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107368,Ocean Engineering
21849,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107389,Ocean Engineering
21859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107281,Ocean Engineering
21873,34,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,10.1016/j.oceaneng.2020.107347,Ocean Engineering
21876,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107346,Ocean Engineering
21884,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107234,Ocean Engineering
21888,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107298,Ocean Engineering
21890,11,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,88,4,0,0,0,0,0,0,0,1,0,10.1016/j.oceaneng.2020.106919,Ocean Engineering
21906,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,10.1016/j.oceaneng.2020.107248,Ocean Engineering
21913,13,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107262,Ocean Engineering
21927,20,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,10.1016/j.oceaneng.2020.107193,Ocean Engineering
21947,3,4,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,10.1016/j.oceaneng.2020.107205,Ocean Engineering
21952,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107073,Ocean Engineering
21954,13,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,10.1016/j.oceaneng.2020.107187,Ocean Engineering
21971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107165,Ocean Engineering
21976,13,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107062,Ocean Engineering
21978,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106886,Ocean Engineering
21981,4,4,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107171,Ocean Engineering
21986,5,0,0,0,0,1,0,21,0,0,0,2,0,0,0,2,0,33,6,2,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107092,Ocean Engineering
22000,97,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107129,Ocean Engineering
22012,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107150,Ocean Engineering
22016,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107174,Ocean Engineering
22025,11,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107053,Ocean Engineering
22035,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107058,Ocean Engineering
22036,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107083,Ocean Engineering
22048,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106967,Ocean Engineering
22054,21,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106940,Ocean Engineering
22061,44,0,0,1,0,7,1,0,0,3,0,0,0,0,0,0,0,19,7,0,1,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107001,Ocean Engineering
22063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107028,Ocean Engineering
22064,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107042,Ocean Engineering
22074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107020,Ocean Engineering
22078,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106980,Ocean Engineering
22089,3,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,44,12,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106936,Ocean Engineering
22097,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106995,Ocean Engineering
22100,42,3,0,8,0,0,1,0,0,1,0,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.106972,Ocean Engineering
22250,34,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106676,Ocean Engineering
22262,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106722,Ocean Engineering
22272,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106612,Ocean Engineering
22294,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,10.1016/j.oceaneng.2019.106755,Ocean Engineering
22307,11,5,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,10,1,0,0,1,0,0,0,5,0,0,10.1016/j.oceaneng.2019.106602,Ocean Engineering
22324,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106654,Ocean Engineering
22326,12,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106635,Ocean Engineering
22337,39,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,35,1,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106592,Ocean Engineering
22344,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,10.1016/j.oceaneng.2019.106579,Ocean Engineering
22368,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106560,Ocean Engineering
22370,8,14,0,1,0,0,0,0,0,1,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106522,Ocean Engineering
22374,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106542,Ocean Engineering
22380,59,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106558,Ocean Engineering
22395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2019.106441,Ocean Engineering
22398,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106459,Ocean Engineering
22400,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106498,Ocean Engineering
22401,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106304,Ocean Engineering
22402,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106436,Ocean Engineering
22403,6,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106461,Ocean Engineering
22417,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106516,Ocean Engineering
22424,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106526,Ocean Engineering
22425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106555,Ocean Engineering
22440,9,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106385,Ocean Engineering
22452,1,0,0,39,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106403,Ocean Engineering
22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106388,Ocean Engineering
22466,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106448,Ocean Engineering
22477,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106314,Ocean Engineering
22483,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,3,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106308,Ocean Engineering
22484,36,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106327,Ocean Engineering
22495,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.oceaneng.2019.106234,Ocean Engineering
22515,10,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106361,Ocean Engineering
22530,34,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,1,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106220,Ocean Engineering
22532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106226,Ocean Engineering
22534,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106233,Ocean Engineering
22537,1,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106240,Ocean Engineering
22545,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106237,Ocean Engineering
22577,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106300,Ocean Engineering
22593,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106141,Ocean Engineering
22603,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106161,Ocean Engineering
22640,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,10.1016/j.oceaneng.2019.106214,Ocean Engineering
22673,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.06.004,Ocean Engineering
22679,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.065,Ocean Engineering
22684,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.055,Ocean Engineering
22692,123,3,0,2,0,0,1,0,0,2,2,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.042,Ocean Engineering
22693,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.037,Ocean Engineering
22703,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106111,Ocean Engineering
22709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106125,Ocean Engineering
22710,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2019.106129,Ocean Engineering
22714,4,8,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2019.106130,Ocean Engineering
22719,8,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,10.1016/j.oceaneng.2019.05.021,Ocean Engineering
22722,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.033,Ocean Engineering
22725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.05.017,Ocean Engineering
22761,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.099,Ocean Engineering
22763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.064,Ocean Engineering
22769,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.085,Ocean Engineering
22777,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.1016/j.oceaneng.2019.05.013,Ocean Engineering
22781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.053,Ocean Engineering
22783,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.073,Ocean Engineering
22785,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.086,Ocean Engineering
22812,13,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.024,Ocean Engineering
22820,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.035,Ocean Engineering
22824,29,1,0,13,3,0,2,0,0,8,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.011,Ocean Engineering
22831,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.013,Ocean Engineering
22836,10,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2019.04.003,Ocean Engineering
