,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,Modeling,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi
25442,28,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,8,1,2,0,4,0,0,0,0,0,0,10.1016/j.envsoft.2023.105623
25449,3,4,0,3,0,2,0,42,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,8,33,26,10.1016/j.envsoft.2023.105636
25451,12,0,8,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,6,2,0,0,1,0,0,0,1,0,15,10.1016/j.envsoft.2023.105632
25456,77,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,2,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105581
25458,1,2,0,2,0,4,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10.1016/j.envsoft.2022.105585
25461,10,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2022.105587
25470,38,7,0,2,0,2,0,4,0,0,1,1,8,0,0,0,0,0,20,3,1,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2022.105609
25472,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105612
25481,28,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105574
25484,17,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2022.105576
25489,19,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105588
25492,30,2,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2022.105529
25494,2,4,0,0,0,0,0,125,0,0,0,2,4,0,0,0,0,0,4,5,0,0,1,0,0,1,0,0,11,10.1016/j.envsoft.2022.105541
25500,22,9,0,0,0,0,0,3,0,0,0,1,9,0,0,0,0,0,29,4,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2022.105558
25501,22,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2022.105556
25503,0,6,0,0,0,2,3,76,0,0,0,0,4,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,26,10.1016/j.envsoft.2022.105561
25506,13,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2022.105514
25510,20,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,10,10.1016/j.envsoft.2022.105505
25511,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105491
25513,5,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10.1016/j.envsoft.2022.105476
25515,22,0,0,0,0,1,0,143,0,0,1,0,0,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2022.105474
25517,0,5,0,0,0,14,0,19,0,0,0,0,4,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,10,10.1016/j.envsoft.2022.105515
25520,57,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2022.105509
25521,37,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105523
25525,3,0,0,0,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105530
25530,124,18,0,0,0,0,0,0,50,0,0,0,12,0,0,0,2,0,32,1,6,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2022.105536
25533,57,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105466
25535,21,1,0,0,0,0,1,5,0,0,2,1,1,0,0,0,0,0,49,4,0,0,2,0,0,0,1,0,0,10.1016/j.envsoft.2022.105468
25540,0,3,0,0,0,0,5,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,33,10.1016/j.envsoft.2022.105469
25541,0,10,1,0,0,7,0,75,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.1016/j.envsoft.2022.105471
25542,11,0,0,0,1,0,0,17,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2022.105460
25544,27,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105467
25551,51,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105507
25559,21,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,44,2,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105435
25562,37,3,0,0,0,2,0,8,0,0,0,0,4,0,0,0,0,0,11,2,1,0,0,1,0,0,0,0,0,10.1016/j.envsoft.2022.105447
25565,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105448
25566,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,7,1,15,10.1016/j.envsoft.2022.105452
25572,1,3,0,0,0,0,0,82,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105464
25573,17,4,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,3,10.1016/j.envsoft.2022.105461
25574,33,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105462
25578,97,0,0,1,0,1,0,5,2,0,14,0,0,0,0,0,2,0,35,5,3,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2022.105403
25579,38,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105424
25581,7,44,0,3,7,0,1,32,0,0,1,1,53,0,0,0,0,0,31,17,0,0,39,0,0,0,0,0,33,10.1016/j.envsoft.2022.105396
25586,49,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105404
25587,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,10.1016/j.envsoft.2022.105409
25588,13,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105411
25593,32,1,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105400
25594,15,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105387
25596,76,2,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,27,1,1,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2022.105399
25597,66,1,0,0,0,0,0,5,1,0,8,0,1,0,0,0,1,0,6,0,10,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2022.105366
25598,49,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105402
25603,2,8,0,0,0,0,0,73,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1,5,0,28,10.1016/j.envsoft.2022.105367
25605,37,8,0,3,0,0,3,20,0,0,2,1,6,0,0,0,0,0,78,67,0,0,3,0,0,0,1,0,3,10.1016/j.envsoft.2022.105364
25606,0,18,0,0,0,1,0,13,0,0,0,0,17,0,0,0,0,0,1,1,0,0,10,0,0,1,0,0,15,10.1016/j.envsoft.2022.105371
25615,10,5,0,0,0,0,1,77,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2022.105336
25616,32,1,0,0,0,0,0,61,0,0,1,0,1,1,0,0,0,0,21,3,0,0,9,0,0,0,0,0,0,10.1016/j.envsoft.2022.105335
25619,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105356
25623,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105294
25626,39,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,0,10.1016/j.envsoft.2022.105311
25630,0,1,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,14,10.1016/j.envsoft.2022.105361
25632,31,15,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,0,22,5,0,0,5,0,0,0,0,0,0,10.1016/j.envsoft.2022.105327
25633,51,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,16,1,0,0,1,0,0,0,0,1,0,10.1016/j.envsoft.2022.105329
25637,55,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,1,0,0,6,0,0,0,0,0,0,10.1016/j.envsoft.2022.105295
25639,25,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,27,10.1016/j.envsoft.2022.105305
25640,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105310
25644,2,83,0,0,0,0,0,87,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,6,8,5,10.1016/j.envsoft.2022.105330
25648,13,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105324
25654,52,4,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105321
25655,17,0,0,3,0,0,0,11,0,0,1,1,0,0,0,0,0,0,4,0,4,0,2,9,0,0,0,0,1,10.1016/j.envsoft.2022.105306
25656,3,3,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,12,0,0,5,0,0,0,1,0,3,10.1016/j.envsoft.2022.105319
25658,42,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2022.105326
25659,1,16,0,20,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,22,9,0,0,0,2,2,10.1016/j.envsoft.2021.105256
25665,34,0,0,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105272
25666,1,7,0,0,0,0,1,39,0,0,0,0,2,0,0,0,0,0,1,1,0,0,8,0,0,0,0,16,3,10.1016/j.envsoft.2021.105280
25667,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105269
25671,28,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105281
25673,10,1,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105287
25674,22,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105270
25677,0,0,0,0,0,22,0,66,0,0,0,0,0,0,0,0,0,0,1,24,0,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2021.105279
25681,19,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105274
25690,77,0,0,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105241
25691,6,16,0,1,0,0,1,65,1,0,0,0,2,0,0,0,1,0,23,1,1,1,1,0,0,0,0,0,8,10.1016/j.envsoft.2021.105235
25695,0,0,0,0,15,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,2,10.1016/j.envsoft.2021.105253
25709,0,4,0,0,2,2,1,10,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,10.1016/j.envsoft.2021.105227
25711,20,13,42,0,0,0,1,34,0,0,0,0,5,0,0,0,0,9,7,0,0,0,0,0,0,0,1,3,9,10.1016/j.envsoft.2021.105231
25719,28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105177
25721,19,0,0,0,0,3,0,15,1,0,0,0,0,0,0,0,1,0,20,4,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105186
25727,12,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105200
25734,73,1,0,0,0,1,0,14,1,0,0,0,3,0,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105203
25738,40,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,10,0,4,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2021.105207
25741,12,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105189
25746,19,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105119
25748,12,0,0,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105127
25751,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105136
25752,38,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105135
25757,1,0,0,0,0,0,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,12,10.1016/j.envsoft.2021.105141
25758,138,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105139
25761,5,35,0,8,0,17,3,1,0,0,3,2,33,0,0,0,0,0,1,0,0,0,9,0,0,0,1,2,9,10.1016/j.envsoft.2021.105137
25762,0,1,0,0,0,0,0,171,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,15,10.1016/j.envsoft.2021.105160
25765,56,9,0,0,0,0,1,22,4,0,0,0,3,1,0,0,4,0,35,0,3,1,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105159
25771,4,1,0,0,0,1,0,19,0,0,0,1,0,0,0,0,0,0,3,2,0,0,11,0,0,0,0,0,0,10.1016/j.envsoft.2021.105185
25772,28,55,0,4,0,0,0,0,0,0,0,0,5,2,0,0,0,0,31,1,0,0,4,0,0,0,0,3,2,10.1016/j.envsoft.2021.105173
25775,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105109
25777,11,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,10.1016/j.envsoft.2021.105083
25778,32,2,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,10,0,1,0,3,0,0,0,0,0,0,10.1016/j.envsoft.2021.105084
25779,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,10.1016/j.envsoft.2021.105100
25784,18,1,0,0,0,0,0,18,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,10.1016/j.envsoft.2021.105108
25792,33,0,0,0,0,1,0,112,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105094
25794,8,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105112
25797,1,0,0,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2021.105114
25799,37,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105126
25802,54,2,0,0,0,3,0,3,2,0,0,0,2,0,0,0,2,0,15,4,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.105122
25806,6,11,0,0,0,0,0,19,0,0,0,0,14,0,0,0,0,0,8,5,0,0,0,0,0,2,0,2,31,10.1016/j.envsoft.2021.105104
25808,0,1,0,0,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,10.1016/j.envsoft.2021.105129
25815,48,2,0,0,0,0,0,16,0,0,1,1,0,0,0,0,0,0,3,0,1,0,8,0,0,0,1,0,0,10.1016/j.envsoft.2021.105066
25817,11,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105047
25819,20,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105048
25820,0,13,0,0,0,2,1,20,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,4,0,6,30,10.1016/j.envsoft.2021.105049
25824,12,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,10.1016/j.envsoft.2021.105052
25825,2,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,2,18,0,0,0,0,0,0,10.1016/j.envsoft.2021.105058
25828,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,10.1016/j.envsoft.2021.105068
25829,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105069
25832,15,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105005
25834,20,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,11,1,2,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2021.104992
25842,12,2,0,0,0,0,1,5,27,0,0,0,1,0,0,0,1,0,13,0,18,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2021.105044
25844,0,1,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,20,10.1016/j.envsoft.2021.105045
25845,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,10.1016/j.envsoft.2021.104991
25846,14,0,0,1,0,0,9,24,0,0,0,0,0,0,0,2,0,0,7,1,0,1,1,0,0,0,2,0,0,10.1016/j.envsoft.2021.105031
25847,77,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,11,1,8,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104996
25855,2,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,10.1016/j.envsoft.2021.105013
25857,14,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.105002
25861,11,0,0,5,0,0,0,52,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.envsoft.2021.105028
25868,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,10.1016/j.envsoft.2021.104977
25873,2,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104981
25875,2,6,0,1,0,6,1,0,0,0,0,1,20,0,0,0,0,0,12,2,0,0,12,0,0,0,0,0,11,10.1016/j.envsoft.2021.104976
25876,10,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104961
25877,36,3,0,0,0,1,1,28,1,0,0,0,0,0,0,0,1,0,14,2,1,1,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104954
25878,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2021.104962
25895,11,14,0,5,2,0,0,0,0,0,3,3,11,0,0,0,0,0,1,2,0,0,9,0,0,0,0,3,0,10.1016/j.envsoft.2020.104955
25900,0,14,0,0,0,0,1,49,0,0,1,0,2,0,0,0,0,0,0,0,0,0,52,0,0,1,0,1,17,10.1016/j.envsoft.2020.104887
25901,2,5,0,0,1,0,0,33,0,0,0,0,3,0,0,0,0,0,3,12,0,0,1,0,0,0,0,0,3,10.1016/j.envsoft.2020.104889
25908,11,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.1016/j.envsoft.2020.104897
25912,0,12,0,0,1,0,0,29,0,0,0,0,10,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,52,10.1016/j.envsoft.2020.104908
25921,1,7,0,0,0,2,0,20,1,0,0,0,8,0,0,0,0,0,20,7,1,0,0,0,0,0,0,0,8,10.1016/j.envsoft.2020.104918
25930,0,0,0,0,17,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.1016/j.envsoft.2020.104753
25931,42,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104754
25932,30,14,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2020.104758
25933,30,1,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104751
25934,15,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104803
25936,1,23,0,10,0,0,0,0,0,0,2,1,28,0,0,0,0,0,9,3,0,0,11,1,0,1,0,10,36,10.1016/j.envsoft.2020.104832
25937,0,17,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,17,15,0,0,0,0,0,1,1,0,43,10.1016/j.envsoft.2020.104853
25938,0,3,0,0,0,0,0,46,0,0,0,0,10,0,0,0,0,0,2,2,0,0,4,0,0,1,0,0,19,10.1016/j.envsoft.2020.104864
25939,1,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2020.104830
25950,1,12,0,0,0,1,0,15,0,0,0,0,17,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,2,10.1016/j.envsoft.2020.104737
25951,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10.1016/j.envsoft.2020.104874
25953,47,3,0,8,0,0,0,2,2,0,0,0,3,0,0,0,1,0,29,11,2,0,8,0,0,0,0,0,2,10.1016/j.envsoft.2020.104869
25956,37,2,0,0,0,0,0,113,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104857
25963,12,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104817
25964,9,18,0,2,0,0,1,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,1,10.1016/j.envsoft.2020.104813
25965,20,1,0,1,0,0,0,9,0,0,0,0,2,0,0,0,0,0,2,2,0,0,3,0,0,0,2,6,30,10.1016/j.envsoft.2020.104843
25974,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,10.1016/j.envsoft.2020.104838
25975,22,19,0,5,0,3,2,1,5,0,3,3,8,0,0,0,3,0,7,5,5,0,1,0,0,0,4,4,12,10.1016/j.envsoft.2020.104828
25980,2,3,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104785
25982,29,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104790
25983,13,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,10.1016/j.envsoft.2020.104773
25985,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,10.1016/j.envsoft.2020.104776
25986,17,21,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104791
25991,49,5,0,0,0,0,2,53,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,3,10.1016/j.envsoft.2020.104780
25994,16,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,10.1016/j.envsoft.2020.104741
25997,39,1,0,0,7,0,0,52,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.envsoft.2020.104759
26000,10,16,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,0,2,0,4,0,0,0,6,7,1,10.1016/j.envsoft.2020.104778
26003,19,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,10.1016/j.envsoft.2020.104779
26007,0,8,0,7,0,0,0,0,0,0,19,17,5,0,0,0,0,0,0,1,0,0,2,0,0,0,14,0,0,10.1016/j.envsoft.2020.104771
26011,0,24,0,0,0,4,0,41,0,0,0,0,18,0,0,0,0,0,4,4,0,0,0,0,0,1,1,1,40,10.1016/j.envsoft.2020.104731
